natheal,nathealy,health,race,relig,sex,income,year,wtssps,wtssall,wtssnr
2,NA,3,1,1,1,12,2002,1.2097633609038727,1.1156,NA
NA,2,2,1,1,1,12,2002,1.013925567958717,1.1156,NA
1,NA,NA,1,1,2,12,2002,0.4183507503292553,0.5578,NA
1,NA,1,1,1,2,11,2002,0.4223360737244904,0.5578,NA
2,NA,NA,1,2,1,12,2002,0.47452648170898815,0.5578,NA
NA,2,2,1,2,2,12,2002,0.4183507503292553,0.5578,NA
2,NA,3,1,4,1,12,2002,0.6356751781879343,1.1156,NA
1,NA,3,1,2,1,12,2002,1.918107809207253,1.6734,NA
1,NA,NA,1,2,1,12,2002,1.3895103178140886,1.6734,NA
NA,1,2,1,1,2,11,2002,0.8150336342955672,1.1156,NA
1,NA,2,1,1,1,11,2002,1.3750561442878335,1.1156,NA
NA,1,NA,1,4,2,12,2002,0.4183507503292553,0.5578,NA
NA,1,2,1,1,1,9,2002,1.0872782123560991,1.6734,NA
2,NA,2,1,2,2,9,2002,0.7632937291086703,1.1156,NA
1,NA,1,1,1,2,12,2002,0.627888269933868,1.1156,NA
NA,1,NA,1,1,1,12,2002,0.45675568453097837,0.5578,NA
1,NA,3,1,1,2,10,2002,0.4223360737244904,0.5578,NA
2,NA,NA,1,1,1,12,2002,0.8361820394743613,1.1156,NA
NA,2,2,1,1,2,12,2002,2.3308735470581343,2.2311,NA
2,NA,2,1,1,1,12,2002,0.7903390004170998,1.6734,NA
NA,2,NA,1,1,2,12,2002,0.4223360737244904,0.5578,NA
1,NA,3,1,2,2,9,2002,0.4223360737244904,0.5578,NA
NA,3,2,1,2,1,12,2002,0.7248521415707337,1.1156,NA
NA,1,1,1,2,1,11,2002,0.47452648170898815,0.5578,NA
2,NA,2,1,2,2,12,2002,1.6812838491364632,1.6734,NA
1,NA,3,1,1,2,10,2002,0.4542025296151646,0.5578,NA
NA,1,3,1,1,2,12,2002,0.8316429470023442,1.1156,NA
2,NA,1,1,1,2,8,2002,0.600646371746286,0.5578,NA
2,NA,NA,1,2,1,12,2002,0.49121919778373485,0.5578,NA
NA,1,1,1,2,1,12,2002,0.8875331497348621,1.1156,NA
1,NA,1,1,4,1,11,2002,0.45126119816307003,0.5578,NA
NA,1,3,1,1,2,12,2002,0.86580403116789,1.1156,NA
NA,3,NA,1,1,2,1,2002,0.5577502350436593,0.5578,NA
NA,1,NA,1,1,2,NA,2002,0.7752888430416326,1.1156,NA
NA,NA,2,1,1,2,10,2002,0.5457524077637644,1.1156,NA
1,NA,1,1,2,2,12,2002,1.6258677272818267,2.2311,NA
NA,1,NA,1,1,2,NA,2002,0.4155354971560401,0.5578,NA
1,NA,NA,1,2,2,12,2002,2.7771549674425904,2.7889,NA
1,NA,2,1,1,1,12,2002,0.8407039919925816,1.1156,NA
1,NA,NA,1,1,2,NA,2002,0.4358150745738536,0.5578,NA
2,NA,2,1,2,2,NA,2002,1.3424359180432404,1.1156,NA
NA,1,2,1,4,2,10,2002,0.4200261916677247,0.5578,NA
NA,1,3,1,4,2,12,2002,0.8955763473372327,1.1156,NA
NA,1,NA,1,1,1,12,2002,0.923231781984201,1.1156,NA
NA,1,2,1,2,1,12,2002,0.9376330319099491,1.1156,NA
1,NA,NA,2,1,1,12,2002,0.3404999644240838,0.5578,NA
NA,1,3,2,11,1,10,2002,0.4551500801671663,0.5578,NA
1,NA,1,1,1,2,12,2002,1.6872398845376797,1.1156,NA
NA,1,NA,1,1,1,NA,2002,1.6948973269640306,1.6734,NA
NA,1,3,2,1,2,12,2002,0.6275177104092817,1.1156,NA
1,NA,NA,1,NA,1,NA,2002,1.3217727487500484,1.6734,NA
NA,2,2,1,1,1,12,2002,1.2937933403647721,1.1156,NA
1,NA,NA,1,1,1,12,2002,0.9528810948271985,1.1156,NA
1,NA,3,3,2,2,12,2002,1.1185811226149536,1.6734,NA
1,NA,NA,1,5,2,12,2002,0.4429475429300079,0.5578,NA
NA,1,NA,1,1,2,12,2002,0.4223360737244904,0.5578,NA
2,NA,2,1,2,1,10,2002,1.4901470968286936,1.1156,NA
NA,1,2,1,1,1,12,2002,0.45126119816307003,0.5578,NA
NA,2,NA,1,2,1,10,2002,2.1712806371090565,1.6734,NA
1,NA,1,2,1,1,11,2002,0.9348393517988735,1.1156,NA
NA,1,3,1,1,2,12,2002,0.9441444324141335,1.1156,NA
1,NA,NA,1,13,2,9,2002,0.4542025296151646,0.5578,NA
NA,1,2,3,9,1,8,2002,2.3160874141411574,1.1156,NA
NA,1,2,1,1,1,12,2002,1.089409777180965,1.1156,NA
2,NA,NA,1,4,1,12,2002,1.2172138271703816,1.6734,NA
NA,3,1,1,1,1,12,2002,2.699173424795544,2.7889,NA
1,NA,1,1,4,2,12,2002,0.7856877094552265,1.1156,NA
1,NA,NA,1,2,1,12,2002,1.1497409335093334,1.6734,NA
1,NA,2,1,1,2,12,2002,0.600646371746286,0.5578,NA
1,NA,1,1,1,2,12,2002,1.7047297669977242,1.6734,NA
NA,1,3,1,1,2,10,2002,0.41725563383431524,0.5578,NA
1,NA,NA,1,1,2,12,2002,0.449346440048851,0.5578,NA
NA,1,NA,1,1,2,NA,2002,0.8913519046181673,1.6734,NA
1,NA,2,1,1,2,11,2002,1.361702896391584,1.1156,NA
NA,1,3,1,1,2,12,2002,0.8255159803337335,1.1156,NA
1,NA,NA,1,2,1,NA,2002,0.9722355393893147,1.1156,NA
1,NA,2,1,2,2,12,2002,1.497091560926979,1.1156,NA
NA,1,NA,1,1,2,NA,2002,1.0204661407095148,1.1156,NA
1,NA,2,1,1,2,NA,2002,1.3134024616599498,1.1156,NA
NA,1,1,1,1,2,12,2002,1.1566693036041917,1.1156,NA
NA,1,2,1,1,2,12,2002,0.5107716889923103,0.5578,NA
1,NA,2,1,1,2,12,2002,2.245637341390471,1.6734,NA
NA,2,NA,1,5,1,12,2002,0.7856213548507316,0.5578,NA
3,NA,2,1,1,2,12,2002,0.5761191436724722,0.5578,NA
NA,1,2,1,1,1,NA,2002,1.3929571737258544,1.1156,NA
NA,1,1,1,4,1,12,2002,1.6928377106495147,1.6734,NA
2,NA,1,1,1,1,12,2002,1.145318173126669,1.1156,NA
1,NA,1,1,1,1,12,2002,1.3451191227237347,1.1156,NA
NA,1,3,1,1,2,9,2002,1.0735221602354257,1.1156,NA
1,NA,1,1,1,2,12,2002,2.7547055545666037,1.6734,NA
1,NA,2,1,1,2,12,2002,1.3775010695629413,1.1156,NA
1,NA,NA,1,3,1,12,2002,0.5793576140196279,0.5578,NA
1,NA,1,2,1,2,12,2002,0.4371023996258832,0.5578,NA
1,NA,NA,2,4,1,12,2002,1.3390584186188754,1.1156,NA
2,NA,1,1,4,1,12,2002,0.5523986392810917,0.5578,NA
NA,1,1,2,1,1,12,2002,0.7152869803921507,1.1156,NA
1,NA,NA,1,1,2,12,2002,0.7799921110205676,0.5578,NA
2,NA,3,1,6,1,4,2002,0.7314295919219009,0.5578,NA
NA,1,NA,1,4,1,12,2002,1.3035407470756608,1.1156,NA
1,NA,NA,2,1,2,10,2002,1.2206963929226538,1.1156,NA
1,NA,1,1,4,1,12,2002,1.6290016759536705,1.6734,NA
NA,1,2,1,1,2,12,2002,1.2458966096256692,1.1156,NA
1,NA,3,2,1,1,9,2002,0.881031482116353,1.1156,NA
NA,1,NA,1,11,2,12,2002,1.1807077582925078,1.1156,NA
1,NA,2,1,1,1,12,2002,1.1495679672150236,1.1156,NA
NA,2,1,1,2,2,NA,2002,1.235206998528123,1.1156,NA
NA,1,1,1,1,1,12,2002,0.8464918654533231,1.1156,NA
1,NA,2,1,1,1,12,2002,0.966147093730313,1.1156,NA
NA,1,2,1,1,2,12,2002,0.480796351241723,0.5578,NA
1,NA,NA,1,1,2,12,2002,0.9160234685132226,1.1156,NA
1,NA,4,1,2,2,12,2002,0.6714035654785135,1.1156,NA
1,NA,NA,1,1,2,12,2002,0.848774607657892,1.1156,NA
NA,1,1,3,11,2,12,2002,3.6061916995309398,1.6734,NA
1,NA,1,2,1,2,NA,2002,0.862217779718836,1.6734,NA
NA,1,NA,3,2,1,12,2002,1.9177687939180645,1.1156,NA
1,NA,3,1,1,2,12,2002,0.9766020753175995,1.1156,NA
1,NA,NA,1,11,1,12,2002,0.7687052884920359,1.1156,NA
NA,1,1,1,11,2,12,2002,1.426189941739042,1.1156,NA
1,NA,2,1,1,1,NA,2002,1.4712967946385198,1.1156,NA
NA,1,NA,2,1,2,NA,2002,1.1937368135667894,1.6734,NA
1,NA,1,1,1,1,NA,2002,1.4851061146411115,1.1156,NA
NA,1,2,1,2,2,NA,2002,1.0819278135365313,1.1156,NA
NA,3,NA,1,1,1,12,2002,0.9577862638848307,1.1156,NA
NA,NA,4,3,6,2,12,2002,2.7775403374510224,1.1156,NA
NA,1,1,1,1,1,12,2002,1.0136020122566978,1.1156,NA
2,NA,NA,1,1,2,12,2002,1.130352688121924,1.1156,NA
3,NA,1,1,1,2,12,2002,1.3236738728525812,1.1156,NA
NA,2,NA,1,1,1,7,2002,0.9780647721770978,1.1156,NA
NA,1,3,1,4,1,12,2002,1.0191695532771137,1.1156,NA
1,NA,2,1,1,2,12,2002,0.8735541949594237,1.1156,NA
2,NA,NA,1,1,2,12,2002,0.8103934493367503,1.1156,NA
NA,1,2,1,1,2,12,2002,1.2475168019616312,1.6734,NA
1,NA,4,1,2,2,12,2002,1.5286711826796142,1.1156,NA
NA,1,NA,1,1,2,1,2002,0.44261544950032344,0.5578,NA
1,NA,2,1,1,2,8,2002,0.4437771245991325,0.5578,NA
NA,2,2,1,1,1,10,2002,0.47868779201747874,0.5578,NA
1,NA,NA,1,1,2,1,2002,0.8115742518032715,1.1156,NA
2,NA,1,1,1,2,11,2002,0.4766566594103013,0.5578,NA
NA,2,4,1,1,1,10,2002,1.445653210095634,1.1156,NA
NA,1,NA,1,1,1,11,2002,0.6890789773942487,0.5578,NA
1,NA,1,1,1,1,12,2002,0.5081622969503801,0.5578,NA
NA,1,3,1,1,1,9,2002,0.4845162203388832,0.5578,NA
1,NA,NA,1,2,2,11,2002,0.4480046665732854,0.5578,NA
NA,1,NA,1,1,2,11,2002,0.48180789067458946,0.5578,NA
1,NA,NA,1,1,2,NA,2002,0.9793945979685532,1.1156,NA
1,NA,4,1,1,2,5,2002,0.6371522449635458,0.5578,NA
1,NA,2,1,1,2,9,2002,0.48180789067458946,0.5578,NA
NA,2,3,1,1,1,2,2002,0.47994414149357156,0.5578,NA
NA,1,NA,2,1,1,NA,2002,0.8132892855684796,1.1156,NA
1,NA,1,1,2,2,12,2002,0.90206931108235755,1.1156,NA
NA,1,2,1,1,2,NA,2002,0.4155354971560401,0.5578,NA
1,NA,NA,1,1,2,12,2002,0.7966113897097303,1.1156,NA
NA,1,2,1,2,2,9,2002,0.5171361870261277,0.5578,NA
2,NA,4,1,2,1,NA,2002,0.5646097034963092,0.5578,NA
NA,2,NA,1,2,1,2,2002,0.8453072289500143,1.1156,NA
1,NA,2,1,1,1,NA,2002,0.4223872351804856,0.5578,NA
NA,1,1,2,13,2,9,2002,0.3186744587471275,0.5578,NA
NA,1,3,1,2,2,12,2002,1.0316341450486826,1.1156,NA
1,NA,2,1,2,2,12,2002,1.3907074145436473,1.1156,NA
1,NA,2,1,4,1,11,2002,1.3025579731417147,2.2311,NA
NA,1,NA,1,11,2,12,2002,0.8037258208862915,1.1156,NA
1,NA,2,2,1,1,12,2002,2.1918576040396,2.2311,NA
NA,2,2,1,1,2,NA,2002,0.8696431022415486,1.1156,NA
2,NA,3,1,1,1,11,2002,1.2237996752504865,1.1156,NA
NA,1,1,1,1,1,12,2002,1.3140312369062521,1.6734,NA
NA,NA,NA,1,NA,2,NA,2002,0.6104452341742845,0.5578,NA
NA,2,2,1,1,1,11,2002,1.045444571807412,1.1156,NA
1,NA,NA,3,1,1,2,2002,1.0618287444554555,1.1156,NA
1,NA,3,1,1,2,11,2002,0.7261029466443378,1.1156,NA
NA,1,NA,1,1,1,1,2002,1.6948973269640306,1.6734,NA
1,NA,1,1,2,2,12,2002,0.90206931108235755,1.1156,NA
NA,1,2,1,4,1,11,2002,0.4223872351804856,0.5578,NA
NA,1,2,1,2,2,12,2002,0.7186347873555154,1.1156,NA
NA,1,3,1,1,2,12,2002,0.40469063281349876,0.5578,NA
NA,1,NA,2,4,1,4,2002,0.3404999644240838,0.5578,NA
1,NA,2,1,4,2,12,2002,0.3905575180320939,0.5578,NA
2,NA,NA,1,1,1,12,2002,0.443001201242985,0.5578,NA
NA,1,2,1,2,1,12,2002,0.4376721727412462,0.5578,NA
1,NA,2,1,1,1,12,2002,0.43882087386564,0.5578,NA
NA,1,NA,1,2,1,9,2002,2.613667041331613,1.1156,NA
1,NA,1,1,1,2,NA,2002,0.4057527715874426,0.5578,NA
NA,1,1,1,1,2,8,2002,0.5493376922792537,0.5578,NA
1,NA,2,1,2,2,12,2002,1.0874037265422412,1.1156,NA
1,NA,3,1,4,1,12,2002,1.7737803419810518,1.6734,NA
NA,1,3,1,10,2,12,2002,0.9350724287398369,1.1156,NA
NA,1,3,1,1,2,10,2002,0.4155354971560401,0.5578,NA
1,NA,NA,1,1,2,10,2002,0.4200261916677247,0.5578,NA
NA,1,2,1,1,1,12,2002,1.2231100362146525,1.1156,NA
2,NA,3,1,2,1,12,2002,0.8350071956291698,1.1156,NA
NA,1,2,1,4,1,12,2002,0.9428205426894242,1.1156,NA
NA,1,1,1,1,2,11,2002,0.4155354971560401,0.5578,NA
1,NA,2,1,1,1,12,2002,0.47133319908106425,0.5578,NA
NA,1,NA,1,4,1,12,2002,0.923231781984201,1.1156,NA
1,NA,1,1,1,2,10,2002,0.4155354971560401,0.5578,NA
NA,1,NA,1,1,1,10,2002,1.1299315513093535,1.1156,NA
1,NA,4,1,1,1,10,2002,0.449400873519135,0.5578,NA
NA,1,3,1,1,2,12,2002,0.4200261916677247,0.5578,NA
1,NA,NA,1,1,1,12,2002,0.9313907462967779,1.6734,NA
NA,1,1,1,1,1,11,2002,0.8471392159007127,1.1156,NA
2,NA,1,1,1,2,12,2002,0.4358150745738536,0.5578,NA
NA,1,NA,1,1,1,12,2002,0.47642689967890445,0.5578,NA
NA,1,1,1,1,2,12,2002,0.9155234068600735,1.1156,NA
NA,2,1,1,4,2,12,2002,1.0838221614190522,1.1156,NA
NA,1,1,1,1,1,12,2002,0.8124663233633773,1.1156,NA
1,NA,2,1,1,2,12,2002,1.5077486881011974,1.6734,NA
1,NA,4,3,6,1,12,2002,4.801085413965069,1.6734,NA
1,NA,2,1,2,1,12,2002,1.070243621676872,1.1156,NA
NA,1,NA,1,2,1,11,2002,1.1495399914201887,1.1156,NA
1,NA,1,1,2,2,12,2002,1.3565522648281172,1.6734,NA
NA,2,NA,3,NA,2,NA,2002,0.9396220197072513,0.5578,NA
1,NA,NA,1,2,1,7,2002,0.42971719671224407,0.5578,NA
NA,1,2,1,2,2,12,2002,0.9519787382204589,1.1156,NA
NA,1,NA,1,2,1,12,2002,0.8421462504840233,1.1156,NA
NA,1,2,1,2,2,12,2002,0.4167264532983591,0.5578,NA
1,NA,NA,1,2,2,12,2002,0.47197968444587696,0.5578,NA
NA,3,3,1,2,2,10,2002,0.9772771354588246,1.1156,NA
1,NA,2,1,1,2,NA,2002,1.4973405200825725,1.1156,NA
2,NA,1,1,1,2,12,2002,2.0638963180911207,2.7889,NA
NA,2,NA,1,1,2,12,2002,2.201237767348459,1.6734,NA
NA,1,2,1,1,1,12,2002,0.4953108918293066,0.5578,NA
2,NA,1,1,4,1,12,2002,0.42454796651028953,0.5578,NA
NA,1,NA,1,1,1,12,2002,0.8915196472687236,1.1156,NA
1,NA,4,1,1,2,4,2002,0.46009818555952364,0.5578,NA
2,NA,4,1,1,2,8,2002,0.4895236154725826,0.5578,NA
NA,1,NA,1,3,2,7,2002,0.685198907544776,0.5578,NA
1,NA,1,1,4,2,11,2002,0.48255257715232197,0.5578,NA
NA,1,2,1,13,2,7,2002,0.6076200616156484,0.5578,NA
2,NA,2,3,2,2,11,2002,1.929504226151265,1.1156,NA
NA,1,NA,1,1,2,12,2002,0.45575652455281623,0.5578,NA
NA,1,2,1,13,2,9,2002,0.99343348579651225,1.1156,NA
NA,1,NA,1,1,2,9,2002,0.4895236154725826,0.5578,NA
1,NA,2,1,2,2,1,2002,1.1831002041466976,1.1156,NA
NA,1,2,1,1,2,11,2002,1.047914177649337,1.1156,NA
1,NA,NA,1,4,1,12,2002,0.49289984044171403,0.5578,NA
NA,1,2,1,1,1,10,2002,0.8954600282827787,1.1156,NA
1,NA,2,1,1,2,12,2002,1.318263414193818,1.1156,NA
NA,3,2,1,1,2,7,2002,0.6543516478861287,0.5578,NA
1,NA,NA,3,2,2,NA,2002,0.9791664166841865,0.5578,NA
1,NA,NA,1,2,1,12,2002,0.8547583749055748,1.1156,NA
NA,1,2,2,1,2,NA,2002,0.6384074350379901,1.1156,NA
1,NA,NA,3,4,1,12,2002,1.2218760365371188,1.1156,NA
NA,1,2,1,1,2,12,2002,0.9512993512441162,1.1156,NA
NA,1,NA,1,1,2,1,2002,0.3925554237333447,0.5578,NA
NA,1,1,3,2,1,12,2002,1.7416222341942116,1.1156,NA
1,NA,2,1,2,2,12,2002,0.5907192758455588,1.1156,NA
1,NA,2,2,1,1,12,2002,0.694742556017777,1.1156,NA
NA,1,1,1,2,1,12,2002,1.1509931146959103,1.6734,NA
1,NA,NA,1,2,2,12,2002,0.9546878001974534,1.1156,NA
1,NA,NA,1,10,1,12,2002,0.7634390861833023,1.1156,NA
NA,3,2,1,4,1,12,2002,0.9549325233490776,1.1156,NA
1,NA,2,1,1,1,12,2002,1.607749166618393,1.1156,NA
1,NA,NA,1,1,1,12,2002,0.8250755673058028,1.1156,NA
1,NA,2,1,5,1,12,2002,0.7908433060220404,1.1156,NA
NA,1,NA,2,1,2,12,2002,0.34866678418252334,0.5578,NA
1,NA,1,2,1,2,NA,2002,1.2895850415384198,1.6734,NA
NA,1,2,2,1,2,NA,2002,0.7914174039296643,1.1156,NA
NA,1,NA,2,1,2,12,2002,1.7108244200034466,1.6734,NA
NA,2,NA,1,1,1,12,2002,1.0527751579833229,1.1156,NA
1,NA,1,1,4,2,12,2002,0.8232136329869559,1.1156,NA
NA,1,4,1,1,2,7,2002,0.4992117376737633,0.5578,NA
NA,2,1,1,1,1,12,2002,1.4067879566130959,1.1156,NA
1,NA,NA,1,1,2,12,2002,1.8136214231894776,2.2311,NA
NA,2,2,1,4,1,12,2002,1.0768989079572457,1.1156,NA
NA,1,2,2,1,2,11,2002,0.5370812230460733,0.5578,NA
NA,1,2,1,1,1,11,2002,0.5457312386355416,0.5578,NA
NA,1,NA,1,1,2,NA,2002,1.5190426144828744,1.6734,NA
1,NA,NA,1,1,1,12,2002,1.131105866874729,1.1156,NA
NA,1,1,1,1,1,12,2002,1.1276579727796054,1.1156,NA
3,NA,NA,1,2,1,6,2002,2.1115856282773997,1.6734,NA
NA,1,4,1,1,2,8,2002,0.9578759190810732,1.1156,NA
1,NA,3,3,2,1,12,2002,3.001869068060362,2.2311,NA
NA,2,NA,1,1,1,12,2002,0.9944712431347495,1.1156,NA
NA,NA,NA,1,5,2,12,2002,1.8136214231894776,2.2311,NA
NA,1,2,1,4,2,10,2002,1.5529145088959566,1.1156,NA
1,NA,2,1,1,1,NA,2002,1.2371129232010392,1.1156,NA
NA,2,1,1,1,2,NA,2002,1.8211814079904936,1.1156,NA
1,NA,1,1,1,2,12,2002,0.9679677813778513,1.1156,NA
NA,1,1,1,1,1,NA,2002,1.3929571737258544,1.1156,NA
1,NA,NA,1,2,1,12,2002,1.390492442033857,1.6734,NA
NA,1,2,1,NA,2,NA,2002,0.5699595871307866,0.5578,NA
1,NA,1,1,1,2,12,2002,0.9675520791072757,1.1156,NA
NA,3,NA,1,1,2,12,2002,0.549310863147954,0.5578,NA
1,NA,3,1,4,2,11,2002,0.8851372249619891,1.1156,NA
NA,1,2,2,1,1,12,2002,0.9596338863387187,1.1156,NA
2,NA,1,1,1,1,9,2002,1.086001117302448,1.1156,NA
1,NA,NA,1,2,2,12,2002,0.5107716889923103,0.5578,NA
NA,2,1,2,1,2,NA,2002,0.4482088653154705,0.5578,NA
1,NA,3,2,1,1,12,2002,1.1773589455976672,1.1156,NA
2,NA,NA,2,1,2,1,2002,0.3620988675331654,0.5578,NA
NA,1,3,2,1,2,12,2002,1.391986438599398,2.2311,NA
1,NA,3,2,1,2,10,2002,0.4840215735849389,0.5578,NA
NA,1,3,2,1,1,9,2002,1.4943726604630996,1.1156,NA
NA,1,NA,2,1,1,11,2002,0.8902478375603694,1.1156,NA
1,NA,2,2,1,1,9,2002,0.41463379261605343,0.5578,NA
NA,1,NA,2,1,2,12,2002,0.3797705515825401,0.5578,NA
1,NA,1,2,1,2,12,2002,0.3611510015562962,0.5578,NA
NA,1,2,2,1,2,8,2002,0.482754550617434,0.5578,NA
2,NA,NA,1,2,1,5,2002,0.4845162203388832,0.5578,NA
NA,2,3,2,1,2,6,2002,0.5198828275700736,0.5578,NA
1,NA,2,1,1,2,NA,2002,1.4900856828589388,1.1156,NA
1,NA,NA,1,4,2,9,2002,0.9264525027409524,1.1156,NA
2,NA,2,2,1,2,2,2002,0.4840215735849389,0.5578,NA
NA,1,3,1,4,2,9,2002,0.4766566594103013,0.5578,NA
1,NA,NA,1,1,1,12,2002,1.0297457615563632,1.1156,NA
NA,1,1,1,1,2,12,2002,0.9842397941959489,1.1156,NA
NA,1,NA,1,1,2,7,2002,0.4437771245991325,0.5578,NA
NA,1,3,2,1,2,12,2002,0.482754550617434,0.5578,NA
2,NA,NA,1,1,1,10,2002,0.6398672824542257,0.5578,NA
NA,1,2,1,1,1,12,2002,0.4845162203388832,0.5578,NA
1,NA,1,2,1,1,12,2002,0.5220981558197522,0.5578,NA
NA,2,3,2,1,1,12,2002,0.3916092571715652,0.5578,NA
NA,2,1,1,1,2,12,2002,0.4654349916553931,0.5578,NA
1,NA,1,1,2,2,12,2002,1.0690559136461792,1.1156,NA
1,NA,2,1,1,1,12,2002,1.2851742708820906,1.6734,NA
1,NA,2,1,2,2,10,2002,0.4766566594103013,0.5578,NA
1,NA,2,1,1,1,12,2002,1.0045738582031347,1.1156,NA
NA,1,2,1,1,2,NA,2002,0.4480046665732854,0.5578,NA
NA,2,NA,1,2,2,1,2002,0.4480046665732854,0.5578,NA
2,NA,1,1,4,1,12,2002,0.7512177560217185,1.1156,NA
1,NA,NA,1,1,2,12,2002,0.5053217913793933,0.5578,NA
NA,1,NA,1,1,1,12,2002,0.7573036081248963,0.5578,NA
NA,1,1,1,1,1,12,2002,0.47994414149357156,0.5578,NA
1,NA,NA,2,1,2,12,2002,0.7977604049064936,1.1156,NA
1,NA,1,1,2,1,10,2002,0.5210743448381349,0.5578,NA
NA,1,NA,2,1,1,11,2002,0.39058414186637636,0.5578,NA
1,NA,3,1,1,1,12,2002,0.5210743448381349,0.5578,NA
NA,1,1,1,1,1,12,2002,0.9553627855084419,1.1156,NA
1,NA,1,1,1,1,NA,2002,1.0689064531868926,1.6734,NA
2,NA,3,1,1,2,12,2002,1.01969633528817,1.1156,NA
NA,2,1,1,1,1,12,2002,1.1212204842529294,1.1156,NA
NA,1,2,1,1,2,12,2002,0.9855206965723334,1.1156,NA
1,NA,NA,1,1,1,12,2002,0.9519676228674654,1.1156,NA
1,NA,1,1,1,1,12,2002,1.0751041654938018,1.1156,NA
1,NA,2,2,1,2,12,2002,0.417371039326442,0.5578,NA
2,NA,3,1,1,2,12,2002,1.1440051061280325,1.1156,NA
NA,1,2,1,2,1,12,2002,0.4642071340467941,0.5578,NA
NA,1,NA,3,1,2,12,2002,1.0644429242377016,1.1156,NA
1,NA,1,1,2,1,12,2002,1.028534661082983,1.1156,NA
NA,1,1,1,2,2,12,2002,0.3905575180320939,0.5578,NA
2,NA,NA,1,1,1,12,2002,0.458623011382781,0.5578,NA
2,NA,4,1,1,2,8,2002,0.4200261916677247,0.5578,NA
NA,1,2,1,4,2,12,2002,1.2021240942418103,1.6734,NA
NA,NA,NA,2,NA,2,NA,2002,1.1842992911148738,1.6734,NA
1,NA,1,1,4,1,8,2002,1.5892521732602507,1.6734,NA
NA,1,2,1,1,1,12,2002,0.49923288032223145,0.5578,NA
NA,1,4,1,11,2,10,2002,0.3858593543717651,0.5578,NA
1,NA,1,2,11,2,12,2002,0.31484100351342836,0.5578,NA
NA,2,3,1,6,1,11,2002,0.45425755134827556,0.5578,NA
1,NA,2,1,2,2,12,2002,0.4096180831998069,0.5578,NA
2,NA,2,2,1,1,6,2002,0.49545243012479345,0.5578,NA
NA,1,NA,1,1,1,11,2002,2.526550004618803,1.6734,NA
NA,2,1,1,1,2,12,2002,1.199354907187695,1.1156,NA
1,NA,NA,1,2,2,12,2002,0.40469063281349876,0.5578,NA
NA,1,2,1,2,2,12,2002,0.9716910988684455,1.1156,NA
2,NA,1,1,2,2,12,2002,0.7403083318899444,1.1156,NA
NA,3,2,1,4,1,12,2002,1.3440179288118717,1.6734,NA
1,NA,NA,1,2,1,12,2002,0.45425755134827556,0.5578,NA
1,NA,NA,1,1,2,NA,2002,0.631000077368278,1.1156,NA
NA,1,NA,1,4,2,10,2002,1.021123220401416,1.1156,NA
1,NA,4,1,7,1,11,2002,0.443001201242985,0.5578,NA
1,NA,NA,1,2,1,12,2002,0.45425755134827556,0.5578,NA
NA,1,2,1,2,1,2,2002,0.6673301299313654,0.5578,NA
1,NA,3,1,1,2,2,2002,0.5614536704378956,0.5578,NA
NA,1,NA,1,2,2,10,2002,0.8467587589459997,1.1156,NA
1,NA,4,1,2,1,5,2002,0.5646097034963092,0.5578,NA
NA,1,2,1,1,1,10,2002,0.5578178004634312,0.5578,NA
NA,1,NA,1,10,2,5,2002,1.1018274136951682,1.6734,NA
NA,1,2,1,1,1,12,2002,0.9888334641303922,1.1156,NA
NA,1,2,1,1,1,12,2002,0.8048488682759382,1.1156,NA
1,NA,4,1,2,2,12,2002,0.4155354971560401,0.5578,NA
NA,1,NA,1,2,1,12,2002,0.443001201242985,0.5578,NA
1,NA,1,1,2,2,NA,2002,1.0042827679332769,1.1156,NA
NA,1,3,1,2,2,11,2002,0.8476581309775865,1.1156,NA
NA,2,4,1,7,2,11,2002,0.3868720691428435,0.5578,NA
1,NA,1,2,4,2,1,2002,0.4840215735849389,0.5578,NA
NA,1,NA,2,1,1,8,2002,0.7529091692066351,1.1156,NA
2,NA,2,1,1,1,8,2002,2.640294084215647,1.6734,NA
NA,2,1,1,1,2,12,2002,0.5916489820022127,0.5578,NA
1,NA,NA,2,1,2,2,2002,0.3620988675331654,0.5578,NA
NA,2,3,2,1,2,1,2002,0.7844304163972771,1.1156,NA
1,NA,2,2,1,2,9,2002,0.3620988675331654,0.5578,NA
NA,1,NA,2,1,2,9,2002,0.4840215735849389,0.5578,NA
3,NA,4,1,1,1,1,2002,1.5541303254218715,1.1156,NA
NA,1,NA,1,1,1,12,2002,1.1829181270312121,1.1156,NA
NA,1,NA,1,1,1,12,2002,1.0590300469486909,1.1156,NA
NA,1,2,1,1,1,10,2002,1.0755495783194644,1.1156,NA
NA,1,1,1,1,2,12,2002,0.5988528082550156,0.5578,NA
1,NA,2,1,1,2,12,2002,1.1889788837357573,1.1156,NA
NA,1,NA,1,1,2,12,2002,0.8303629029256007,1.1156,NA
2,NA,1,1,1,2,12,2002,0.4698688523805035,0.5578,NA
1,NA,NA,1,1,1,12,2002,1.620001403982122,1.6734,NA
1,NA,2,1,2,1,12,2002,1.0114275149526157,1.1156,NA
NA,1,NA,1,1,2,12,2002,0.870887500438954,1.1156,NA
2,NA,1,1,1,1,12,2002,0.989954620876035,1.1156,NA
NA,1,NA,1,1,1,12,2002,0.9696435627866219,1.1156,NA
